mX,mY,mZ 
10.18,-34.59,31.51
2.50,-25.09,32.03
-4.82,-18.46,30.82
-15.36,-8.96,24.80
-17.86,-6.09,20.66
-23.76,-10.22,22.56
-25.90,-15.59,27.03
-30.55,-28.14,31.17
-34.30,-39.79,28.93
-38.23,-46.24,25.14
-44.30,-50.54,15.50
-46.09,-51.97,12.05
-48.41,-48.93,10.50
-44.12,-50.36,16.01
-34.83,-65.42,7.06
-13.04,-73.66,4.30
4.29,-70.61,13.78
6.07,-68.46,17.22
3.57,-66.67,21.70
0.89,-63.98,24.62
-2.14,-60.22,28.58
-7.15,-57.71,32.03
-14.83,-53.23,33.92
-15.90,-55.02,31.17
-16.43,-58.07,30.31
-15.36,-60.22,28.58
-12.33,-62.55,26.69
-3.57,-66.67,23.07
8.57,-63.80,22.04
27.15,-55.20,15.84
26.97,-55.74,13.60
17.86,-56.99,22.04
10.54,-51.44,30.82
5.90,-42.48,34.27
2.14,-34.77,34.09
-0.36,-32.98,34.78
-7.86,-27.24,33.06
-12.33,-20.61,31.86
-22.51,-15.05,27.90
-25.55,-14.52,26.00
-22.33,-31.36,32.54
-12.86,-43.37,35.47
-6.25,-48.93,34.27
-7.15,-48.75,34.44
-9.11,-51.08,34.27
-17.15,-55.92,29.27
-18.04,-59.68,27.72
-6.43,-69.90,18.25
-7.68,-64.70,22.90
-5.72,-66.31,22.73
-2.32,-65.78,23.59
-0.36,-66.31,21.70
3.22,-68.11,19.29
8.75,-67.93,14.98
8.93,-64.52,21.01
5.54,-62.37,24.45
2.86,-60.22,30.31
0.00,-58.79,31.00
-2.14,-58.43,31.34
-3.57,-58.43,31.00
-4.11,-58.61,30.48
-3.75,-61.12,29.79
4.47,-64.70,23.25
18.40,-62.55,13.95
22.69,-62.19,12.23
17.69,-62.55,21.18
13.93,-57.71,25.14
12.86,-50.90,29.62
7.68,-46.78,33.58
6.07,-44.09,35.82
3.39,-36.74,35.64
0.54,-30.65,33.23
-0.54,-24.91,32.54
-5.36,-16.85,28.93
-6.61,-9.50,23.94
-11.25,-6.99,22.21
-18.58,-6.81,23.42
-22.51,-12.90,26.17
-19.47,-13.08,27.38
-21.26,-19.54,29.79
-20.19,-18.82,30.48
-23.40,-17.38,28.76
-25.55,-16.67,27.72
-33.58,-19.36,24.45
-40.91,-19.18,20.84
-42.87,-31.54,19.63
-35.01,-40.86,27.21
-35.37,-41.22,28.93
-32.87,-43.73,28.93
-31.26,-50.72,27.38
-26.26,-57.53,26.69
-18.04,-57.17,28.76
-8.75,-60.40,27.72
7.68,-63.98,23.94
8.57,-60.22,25.83
2.50,-53.77,32.37
-8.93,-40.50,36.51
-20.72,-27.60,32.03
-26.80,-20.79,28.93
-32.69,-18.10,24.62
-38.59,-22.58,24.11
-36.98,-35.67,27.03
-35.37,-42.66,26.52
-32.33,-49.65,26.35
-25.72,-56.63,27.55
-11.43,-63.09,26.86
7.15,-65.60,22.04
5.36,-64.16,23.07
-0.18,-56.46,30.82
-3.57,-49.82,34.44
-7.50,-43.01,36.16
-9.83,-32.80,37.02
-12.68,-30.65,35.64
-15.36,-31.18,34.78
-17.51,-38.00,35.82
-18.40,-43.19,34.61
-19.29,-51.62,32.03
-14.11,-54.30,32.54
-5.72,-59.14,31.00
2.68,-56.46,29.45
18.58,-53.05,24.80
18.04,-54.30,26.69
6.79,-48.03,34.44
-7.15,-49.47,33.75
-13.40,-46.78,33.92
-17.51,-36.92,36.16
-23.40,-34.95,33.92
-26.62,-37.64,34.09
-28.58,-45.88,30.31
-30.55,-55.02,27.38
-32.51,-58.43,22.04
-36.62,-61.12,17.05
-33.76,-64.34,10.50
-29.12,-68.28,3.96
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
-14.83,-72.94,7.06
18.94,-68.11,-6.89
19.83,-69.00,-7.75
19.29,-68.46,-6.89
19.47,-67.57,-7.06
20.72,-68.46,-7.23
18.04,-67.21,-7.75
20.90,-67.93,-9.13
20.01,-68.46,-7.92
18.94,-67.39,-8.95
20.01,-68.46,-8.27
20.72,-70.26,-7.23
20.90,-67.57,-8.09
20.01,-68.11,-7.75
21.08,-67.39,-8.44
19.65,-68.46,3.10
21.08,-67.75,-7.92
18.40,-66.13,11.88
22.15,-68.82,4.82
23.04,-66.49,-5.34
17.69,-67.93,11.19
24.12,-67.21,-2.24
21.26,-67.21,-2.24
21.26,-67.21,10.50
22.15,-67.75,-5.85
20.36,-66.31,-7.92
16.26,-66.85,16.36
22.15,-67.75,-4.82
22.15,-68.11,-0.69
21.62,-66.85,4.65
24.83,-63.98,-10.16
24.12,-69.36,0.86
24.12,-66.85,-1.55
27.15,-63.45,-9.30
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
23.76,-65.78,-5.68
